date,city,timezone,electricity_demand_mw
2021-01-12,Boston,Mountain,66241
2021-01-12,Boston,Pacific,66147
2021-01-12,Chicago,Arizona,264669
2021-01-12,Chicago,Central,265019
2021-01-12,Chicago,Eastern,265427
2021-01-12,Chicago,Mountain,264669
2021-01-12,Chicago,Pacific,264302
2021-01-11,Boston,Arizona,69251
2021-01-11,Boston,Central,69261
2021-01-11,Boston,Eastern,69261
2021-01-11,Boston,Mountain,69251
2021-01-11,Boston,Pacific,69232
2021-01-11,Chicago,Arizona,276056
2021-01-11,Chicago,Central,275551
2021-01-11,Chicago,Eastern,274941
2021-01-11,Chicago,Mountain,276056
2021-01-11,Chicago,Pacific,276410
2021-01-10,Boston,Arizona,61678
2021-01-10,Boston,Central,61642
2021-01-10,Boston,Eastern,61637
2021-01-10,Boston,Mountain,61678
2021-01-10,Boston,Pacific,61727
2021-01-10,Chicago,Arizona,240332
2021-01-10,Chicago,Central,240168
2021-01-10,Chicago,Eastern,240064
2021-01-10,Chicago,Mountain,240332
2021-01-10,Chicago,Pacific,240664
2021-01-09,Boston,Arizona,63421
2021-01-09,Boston,Central,63488
2021-01-09,Boston,Eastern,63543
2021-01-09,Boston,Mountain,63421
2021-01-09,Boston,Pacific,63363
2021-01-09,Chicago,Arizona,240856
2021-01-09,Chicago,Central,241191
2021-01-09,Chicago,Eastern,241604
2021-01-09,Chicago,Mountain,240856
2021-01-09,Chicago,Pacific,240533
2021-01-08,Boston,Arizona,66268
2021-01-08,Boston,Central,66243
2021-01-08,Boston,Eastern,66210
2021-01-08,Boston,Mountain,66268
2021-01-08,Boston,Pacific,66286
2021-01-08,Chicago,Arizona,262553
2021-01-08,Chicago,Central,262270
2021-01-08,Chicago,Eastern,261943
2021-01-08,Chicago,Mountain,262553
2021-01-08,Chicago,Pacific,262815
2021-01-07,Boston,Arizona,66033
2021-01-07,Boston,Central,66017
2021-01-07,Boston,Eastern,66018
2021-01-07,Boston,Mountain,66033
2021-01-07,Boston,Pacific,66058
2021-01-07,Chicago,Arizona,260081
2021-01-07,Chicago,Central,260154
2021-01-07,Chicago,Eastern,260218
2021-01-07,Chicago,Mountain,260081
2021-01-07,Chicago,Pacific,260053
2021-01-06,Boston,Arizona,67107
2021-01-06,Boston,Central,67090
2021-01-06,Boston,Eastern,67071
2021-01-06,Boston,Mountain,67107
2021-01-06,Boston,Pacific,67118
2021-01-06,Chicago,Arizona,261755
2021-01-06,Chicago,Central,261986
2021-01-06,Chicago,Eastern,262267
2021-01-06,Chicago,Mountain,261755
2021-01-06,Chicago,Pacific,261441
2021-01-05,Boston,Arizona,67905
2021-01-05,Boston,Central,67870
2021-01-05,Boston,Eastern,67827
2021-01-05,Boston,Mountain,67905
2021-01-05,Boston,Pacific,67940
2021-01-05,Chicago,Arizona,266473
2021-01-05,Chicago,Central,266630
2021-01-05,Chicago,Eastern,266728
2021-01-05,Chicago,Mountain,266473
2021-01-05,Chicago,Pacific,266387
2021-01-04,Boston,Arizona,66400
2021-01-04,Boston,Central,66386
2021-01-04,Boston,Eastern,66373
2021-01-04,Boston,Mountain,66400
2021-01-04,Boston,Pacific,66406
2021-01-04,Chicago,Arizona,271449
2021-01-04,Chicago,Central,271156
2021-01-04,Chicago,Eastern,270736
2021-01-04,Chicago,Mountain,271449
2021-01-04,Chicago,Pacific,271650
2021-01-03,Boston,Arizona,62879
2021-01-03,Boston,Central,62883
2021-01-03,Boston,Eastern,62888
2021-01-03,Boston,Mountain,62879
2021-01-03,Boston,Pacific,62886
2021-01-03,Chicago,Arizona,236858
2021-01-03,Chicago,Central,236520
2021-01-03,Chicago,Eastern,236311
2021-01-03,Chicago,Mountain,236858
2021-01-03,Chicago,Pacific,237198
2021-01-02,Boston,Arizona,60195
2021-01-02,Boston,Central,60145
2021-01-02,Boston,Eastern,60105
2021-01-02,Boston,Mountain,60195
2021-01-02,Boston,Pacific,60261
2021-01-02,Chicago,Arizona,237762
2021-01-02,Chicago,Central,237698
2021-01-02,Chicago,Eastern,237711
2021-01-02,Chicago,Mountain,237762
2021-01-02,Chicago,Pacific,237884
2021-01-01,Boston,Arizona,60910
2021-01-01,Boston,Central,61007
2021-01-01,Boston,Eastern,61102
2021-01-01,Boston,Mountain,60910
2021-01-01,Boston,Pacific,60812
2021-01-01,Chicago,Arizona,242213
2021-01-01,Chicago,Central,242735
2021-01-01,Chicago,Eastern,243164
2021-01-01,Chicago,Mountain,242213
2021-01-01,Chicago,Pacific,241755
2022-12-31,Boston,Arizona,56060
2022-12-31,Boston,Central,56064
2022-12-31,Boston,Eastern,56070
2022-12-31,Boston,Mountain,56060
2022-12-31,Boston,Pacific,56031
2022-12-31,Chicago,Arizona,230564
2022-12-31,Chicago,Central,230910
2022-12-31,Chicago,Eastern,231267
2022-12-31,Chicago,Mountain,230564
2022-12-31,Chicago,Pacific,230241
2022-12-30,Boston,Arizona,59181
2022-12-30,Boston,Central,59332
2022-12-30,Boston,Eastern,59482
2022-12-30,Boston,Mountain,59181
2022-12-30,Boston,Pacific,59022
2022-12-30,Chicago,Arizona,235338
2022-12-30,Chicago,Central,234788
2022-12-30,Chicago,Eastern,234357
2022-12-30,Chicago,Mountain,235338
2022-12-30,Chicago,Pacific,235968
2022-12-29,Boston,Arizona,63072
2022-12-29,Boston,Central,63163
2022-12-29,Boston,Eastern,63248
2022-12-29,Boston,Mountain,63072
2022-12-29,Boston,Pacific,62976
2022-12-29,Chicago,Arizona,244690
2022-12-29,Chicago,Central,245621
2022-12-29,Chicago,Eastern,246571
2022-12-29,Chicago,Mountain,244690
2022-12-29,Chicago,Pacific,243773
2022-12-28,Boston,Arizona,67485
2022-12-28,Boston,Central,67672
2022-12-28,Boston,Eastern,67858
2022-12-28,Boston,Mountain,67485
2022-12-28,Boston,Pacific,67289
2022-12-28,Chicago,Arizona,270143
2022-12-28,Chicago,Central,271393
2022-12-28,Chicago,Eastern,272610
2022-12-28,Chicago,Mountain,270143
2022-12-28,Chicago,Pacific,268810
2022-12-27,Boston,Arizona,68185
2022-12-27,Boston,Central,68126
2022-12-27,Boston,Eastern,68073
2022-12-27,Boston,Mountain,68185
2022-12-27,Boston,Pacific,68244
2022-12-27,Chicago,Arizona,290498
2022-12-27,Chicago,Central,290457
2022-12-27,Chicago,Eastern,290278
2022-12-27,Chicago,Mountain,290498
2022-12-27,Chicago,Pacific,290466
2022-12-26,Boston,Arizona,67228
2022-12-26,Boston,Central,67373
2022-12-26,Boston,Eastern,67509
2022-12-26,Boston,Mountain,67228
2022-12-26,Boston,Pacific,67083
2022-12-26,Chicago,Arizona,273113
2022-12-26,Chicago,Central,273221
2022-12-26,Chicago,Eastern,273394
2022-12-26,Chicago,Mountain,273113
2022-12-26,Chicago,Pacific,273101
2022-12-25,Boston,Arizona,67517
2022-12-25,Boston,Central,67689
2022-12-25,Boston,Eastern,67868
2022-12-25,Boston,Mountain,67517
2022-12-25,Boston,Pacific,67365
2022-12-25,Chicago,Arizona,277877
2022-12-25,Chicago,Central,278748
2022-12-25,Chicago,Eastern,279566
2022-12-25,Chicago,Mountain,277877
2022-12-25,Chicago,Pacific,276988
2022-12-24,Boston,Arizona,69994
2022-12-24,Boston,Central,69730
2022-12-24,Boston,Eastern,69441
2022-12-24,Boston,Mountain,69994
2022-12-24,Boston,Pacific,70223
2022-12-24,Chicago,Arizona,297725
2022-12-24,Chicago,Central,298488
2022-12-24,Chicago,Eastern,299390
2022-12-24,Chicago,Mountain,297725
2022-12-24,Chicago,Pacific,297060
2022-12-23,Boston,Arizona,63637
2022-12-23,Boston,Central,63382
2022-12-23,Boston,Eastern,63167
2022-12-23,Boston,Mountain,63637
2022-12-23,Boston,Pacific,63931
2022-12-23,Chicago,Arizona,320777
2022-12-23,Chicago,Central,320202
2022-12-23,Chicago,Eastern,319612
2022-12-23,Chicago,Mountain,320777
2022-12-23,Chicago,Pacific,321315
2022-12-22,Boston,Arizona,67046
2022-12-22,Boston,Central,67196
2022-12-22,Boston,Eastern,67328
2022-12-22,Boston,Mountain,67046
2022-12-22,Boston,Pacific,66883
2022-12-22,Chicago,Arizona,290456
2022-12-22,Chicago,Central,288739
2022-12-22,Chicago,Eastern,287082
2022-12-22,Chicago,Mountain,290456
2022-12-22,Chicago,Pacific,292229
2022-12-21,Boston,Arizona,67979
2022-12-21,Boston,Central,68029
2022-12-21,Boston,Eastern,68092
2022-12-21,Boston,Mountain,67979
2022-12-21,Boston,Pacific,67924
2022-12-21,Chicago,Arizona,284763
2022-12-21,Chicago,Central,285033
2022-12-21,Chicago,Eastern,285136
2022-12-21,Chicago,Mountain,284763
2022-12-21,Chicago,Pacific,284388
2022-12-20,Boston,Arizona,67923
2022-12-20,Boston,Central,67871
2022-12-20,Boston,Eastern,67818
2022-12-20,Boston,Mountain,67923
2022-12-20,Boston,Pacific,67970
2022-12-20,Chicago,Arizona,280401
2022-12-20,Chicago,Central,280425
2022-12-20,Chicago,Eastern,280594
2022-12-20,Chicago,Mountain,280401
2022-12-20,Chicago,Pacific,280426
2022-12-19,Boston,Arizona,68030
2022-12-19,Boston,Central,67997
2022-12-19,Boston,Eastern,67945
2022-12-19,Boston,Mountain,68030
2022-12-19,Boston,Pacific,68062
2022-12-19,Chicago,Arizona,289463
2022-12-19,Chicago,Central,289481
2022-12-19,Chicago,Eastern,289354
2022-12-19,Chicago,Mountain,289463
2022-12-19,Chicago,Pacific,289360
2022-12-18,Boston,Arizona,62038
2022-12-18,Boston,Central,61998
2022-12-18,Boston,Eastern,61972
2022-12-18,Boston,Mountain,62038
2022-12-18,Boston,Pacific,62104
2022-12-18,Chicago,Arizona,260961
2022-12-18,Chicago,Central,260688
2022-12-18,Chicago,Eastern,260482
2022-12-18,Chicago,Mountain,260961
2022-12-18,Chicago,Pacific,261276
2022-12-17,Boston,Arizona,62272
2022-12-17,Boston,Central,62217
2022-12-17,Boston,Eastern,62164
2022-12-17,Boston,Mountain,62272
2022-12-17,Boston,Pacific,62315
2022-12-17,Chicago,Arizona,266245
2022-12-17,Chicago,Central,266178
2022-12-17,Chicago,Eastern,266249
2022-12-17,Chicago,Mountain,266245
2022-12-17,Chicago,Pacific,266341
2022-12-16,Boston,Arizona,66228
2022-12-16,Boston,Central,66222
2022-12-16,Boston,Eastern,66232
2022-12-16,Boston,Mountain,66228
2022-12-16,Boston,Pacific,66238
2022-12-16,Chicago,Arizona,277510
2022-12-16,Chicago,Central,277117
2022-12-16,Chicago,Eastern,276621
2022-12-16,Chicago,Mountain,277510
2022-12-16,Chicago,Pacific,277742
2022-12-15,Boston,Arizona,67924
2022-12-15,Boston,Central,68081
2022-12-15,Boston,Eastern,68228
2022-12-15,Boston,Mountain,67924
2022-12-15,Boston,Pacific,67764
2022-12-15,Chicago,Arizona,269523
2022-12-15,Chicago,Central,269223
2022-12-15,Chicago,Eastern,268976
2022-12-15,Chicago,Mountain,269523
2022-12-15,Chicago,Pacific,270045
2022-12-14,Boston,Arizona,69844
2022-12-14,Boston,Central,69819
2022-12-14,Boston,Eastern,69773
2022-12-14,Boston,Mountain,69844
2022-12-14,Boston,Pacific,69828
2022-12-14,Chicago,Arizona,266483
2022-12-14,Chicago,Central,266672
2022-12-14,Chicago,Eastern,266842
2022-12-14,Chicago,Mountain,266483
2022-12-14,Chicago,Pacific,266237
2022-12-13,Boston,Arizona,68836
2022-12-13,Boston,Central,68934
2022-12-13,Boston,Eastern,69046
2022-12-13,Boston,Mountain,68836
2022-12-13,Boston,Pacific,68769
2022-12-13,Chicago,Arizona,268591
2022-12-13,Chicago,Central,268406
2022-12-13,Chicago,Eastern,268182
2022-12-13,Chicago,Mountain,268591
2022-12-13,Chicago,Pacific,268716
2022-12-12,Boston,Arizona,71161
2022-12-12,Boston,Central,71132
2022-12-12,Boston,Eastern,71088
2022-12-12,Boston,Mountain,71161
2022-12-12,Boston,Pacific,71191
2022-12-12,Chicago,Arizona,259512
2022-12-12,Chicago,Central,258946
2022-12-12,Chicago,Eastern,258322
2022-12-12,Chicago,Mountain,259512
2022-12-12,Chicago,Pacific,260034
2022-12-11,Boston,Arizona,66149
2022-12-11,Boston,Central,66053
2022-12-11,Boston,Eastern,65970
2022-12-11,Boston,Mountain,66149
2022-12-11,Boston,Pacific,66253
2022-12-11,Chicago,Arizona,230088
2022-12-11,Chicago,Central,229956
2022-12-11,Chicago,Eastern,229844
2022-12-11,Chicago,Mountain,230088
2022-12-11,Chicago,Pacific,230252
2022-12-10,Boston,Arizona,63800
2022-12-10,Boston,Central,63728
2022-12-10,Boston,Eastern,63658
2022-12-10,Boston,Mountain,63800
2022-12-10,Boston,Pacific,63869
2022-12-10,Chicago,Arizona,237276
2022-12-10,Chicago,Central,237727
2022-12-10,Chicago,Eastern,238287
2022-12-10,Chicago,Mountain,237276
2022-12-10,Chicago,Pacific,236890
2022-12-09,Boston,Arizona,63401
2022-12-09,Boston,Central,63311
2022-12-09,Boston,Eastern,63208
2022-12-09,Boston,Mountain,63401
2022-12-09,Boston,Pacific,63487
2022-12-09,Chicago,Arizona,263340
2022-12-09,Chicago,Central,263605
2022-12-09,Chicago,Eastern,263825
2022-12-09,Chicago,Mountain,263340
2022-12-09,Chicago,Pacific,263089
2022-12-08,Boston,Arizona,59945
2022-12-08,Boston,Central,59764
2022-12-08,Boston,Eastern,59611
2022-12-08,Boston,Mountain,59945
2022-12-08,Boston,Pacific,60141
2022-12-08,Chicago,Arizona,259683
2022-12-08,Chicago,Central,259506
2022-12-08,Chicago,Eastern,259309
2022-12-08,Chicago,Mountain,259683
2022-12-08,Chicago,Pacific,259836
2022-12-07,Boston,Arizona,61212
2022-12-07,Boston,Central,61249
2022-12-07,Boston,Eastern,61274
2022-12-07,Boston,Mountain,61212
2022-12-07,Boston,Pacific,61166
2022-12-07,Chicago,Arizona,254661
2022-12-07,Chicago,Central,254436
2022-12-07,Chicago,Eastern,254200
2022-12-07,Chicago,Mountain,254661
2022-12-07,Chicago,Pacific,254864
2022-12-06,Boston,Arizona,62048
2022-12-06,Boston,Central,62166
2022-12-06,Boston,Eastern,62286
2022-12-06,Boston,Mountain,62048
2022-12-06,Boston,Pacific,61933
2022-12-06,Chicago,Arizona,254129
2022-12-06,Chicago,Central,254195
2022-12-06,Chicago,Eastern,254239
2022-12-06,Chicago,Mountain,254129
2022-12-06,Chicago,Pacific,254062
2022-12-05,Boston,Arizona,63991
2022-12-05,Boston,Central,64068
2022-12-05,Boston,Eastern,64121
2022-12-05,Boston,Mountain,63991
2022-12-05,Boston,Pacific,63891
2022-12-05,Chicago,Arizona,259625
2022-12-05,Chicago,Central,259782
2022-12-05,Chicago,Eastern,259868
2022-12-05,Chicago,Mountain,259625
2022-12-05,Chicago,Pacific,259399
2022-12-04,Boston,Arizona,58524
2022-12-04,Boston,Central,58388
2022-12-04,Boston,Eastern,58255
2022-12-04,Boston,Mountain,58524
2022-12-04,Boston,Pacific,58680
2022-12-04,Chicago,Arizona,239112
2022-12-04,Chicago,Central,239501
2022-12-04,Chicago,Eastern,239892
2022-12-04,Chicago,Mountain,239112
2022-12-04,Chicago,Pacific,238810
2022-12-03,Boston,Arizona,58021
2022-12-03,Boston,Central,58083
2022-12-03,Boston,Eastern,58159
2022-12-03,Boston,Mountain,58021
2022-12-03,Boston,Pacific,57970
2022-12-03,Chicago,Arizona,241894
2022-12-03,Chicago,Central,241044
2022-12-03,Chicago,Eastern,240283
2022-12-03,Chicago,Mountain,241894
2022-12-03,Chicago,Pacific,242755
2022-12-02,Boston,Arizona,63045
2022-12-02,Boston,Central,63137
2022-12-02,Boston,Eastern,63221
2022-12-02,Boston,Mountain,63045
2022-12-02,Boston,Pacific,62937
2022-12-02,Chicago,Arizona,254592
2022-12-02,Chicago,Central,255448
2022-12-02,Chicago,Eastern,256294
2022-12-02,Chicago,Mountain,254592
2022-12-02,Chicago,Pacific,253761
2022-12-01,Boston,Arizona,63773
2022-12-01,Boston,Central,63607
2022-12-01,Boston,Eastern,63437
2022-12-01,Boston,Mountain,63773
2022-12-01,Boston,Pacific,63919
2022-12-01,Chicago,Arizona,273152
2022-12-01,Chicago,Central,273744
2022-12-01,Chicago,Eastern,274315
2022-12-01,Chicago,Mountain,273152
2022-12-01,Chicago,Pacific,272487
2022-11-30,Boston,Arizona,62527
2022-11-30,Boston,Central,62591
2022-11-30,Boston,Eastern,62677
2022-11-30,Boston,Mountain,62527
2022-11-30,Boston,Pacific,62498
2022-11-30,Chicago,Arizona,274488
2022-11-30,Chicago,Central,273366
2022-11-30,Chicago,Eastern,272133
2022-11-30,Chicago,Mountain,274488
2022-11-30,Chicago,Pacific,275543
2022-11-29,Boston,Arizona,63755
2022-11-29,Boston,Central,63745
2022-11-29,Boston,Eastern,63703
2022-11-29,Boston,Mountain,63755
2022-11-29,Boston,Pacific,63750
2022-11-29,Chicago,Arizona,247835
2022-11-29,Chicago,Central,247696
2022-11-29,Chicago,Eastern,247689
2022-11-29,Chicago,Mountain,247835
2022-11-29,Chicago,Pacific,248053
2022-11-28,Boston,Arizona,59794
2022-11-28,Boston,Central,59622
2022-11-28,Boston,Eastern,59462
2022-11-28,Boston,Mountain,59794
2022-11-28,Boston,Pacific,59967
2022-11-28,Chicago,Arizona,248886
2022-11-28,Chicago,Central,248294
2022-11-28,Chicago,Eastern,247581
2022-11-28,Chicago,Mountain,248886
2022-11-28,Chicago,Pacific,249384
2022-11-27,Boston,Arizona,55807
2022-11-27,Boston,Central,55895
2022-11-27,Boston,Eastern,55984
2022-11-27,Boston,Mountain,55807
2022-11-27,Boston,Pacific,55723
2022-11-27,Chicago,Arizona,214782
2022-11-27,Chicago,Central,214319
2022-11-27,Chicago,Eastern,213886
2022-11-27,Chicago,Mountain,214782
2022-11-27,Chicago,Pacific,215297
2022-11-26,Boston,Arizona,55365
2022-11-26,Boston,Central,55399
2022-11-26,Boston,Eastern,55431
2022-11-26,Boston,Mountain,55365
2022-11-26,Boston,Pacific,55329
2022-11-26,Chicago,Arizona,210184
2022-11-26,Chicago,Central,210453
2022-11-26,Chicago,Eastern,210708
2022-11-26,Chicago,Mountain,210184
2022-11-26,Chicago,Pacific,209897
2022-11-25,Boston,Arizona,57759
2022-11-25,Boston,Central,57735
2022-11-25,Boston,Eastern,57707
2022-11-25,Boston,Mountain,57759
2022-11-25,Boston,Pacific,57781
2022-11-25,Chicago,Arizona,210804
2022-11-25,Chicago,Central,210418
2022-11-25,Chicago,Eastern,209947
2022-11-25,Chicago,Mountain,210804
2022-11-25,Chicago,Pacific,211140
2022-11-24,Boston,Arizona,56680
2022-11-24,Boston,Central,56794
2022-11-24,Boston,Eastern,56912
2022-11-24,Boston,Mountain,56680
2022-11-24,Boston,Pacific,56563
2022-11-24,Chicago,Arizona,205817
2022-11-24,Chicago,Central,206405
2022-11-24,Chicago,Eastern,207220
2022-11-24,Chicago,Mountain,205817
2022-11-24,Chicago,Pacific,205364
2022-11-23,Boston,Arizona,61050
2022-11-23,Boston,Central,61041
2022-11-23,Boston,Eastern,61044
2022-11-23,Boston,Mountain,61050
2022-11-23,Boston,Pacific,61064
2022-11-23,Chicago,Arizona,239957
2022-11-23,Chicago,Central,240704
2022-11-23,Chicago,Eastern,241352
2022-11-23,Chicago,Mountain,239957
2022-11-23,Chicago,Pacific,239165
2022-11-22,Boston,Arizona,62241
2022-11-22,Boston,Central,62294
2022-11-22,Boston,Eastern,62347
2022-11-22,Boston,Mountain,62241
2022-11-22,Boston,Pacific,62183
2022-11-22,Chicago,Arizona,251937
2022-11-22,Chicago,Central,252184
2022-11-22,Chicago,Eastern,252414
2022-11-22,Chicago,Mountain,251937
2022-11-22,Chicago,Pacific,251659
2022-11-21,Boston,Arizona,65830
2022-11-21,Boston,Central,65923
2022-11-21,Boston,Eastern,65988
2022-11-21,Boston,Mountain,65830
2022-11-21,Boston,Pacific,65727
2022-11-21,Chicago,Arizona,258997
2022-11-21,Chicago,Central,259297
2022-11-21,Chicago,Eastern,259558
2022-11-21,Chicago,Mountain,258997
2022-11-21,Chicago,Pacific,258685
2022-11-20,Boston,Arizona,60252
2022-11-20,Boston,Central,60144
2022-11-20,Boston,Eastern,60051
2022-11-20,Boston,Mountain,60252
2022-11-20,Boston,Pacific,60372
2022-11-20,Chicago,Arizona,250945
2022-11-20,Chicago,Central,251396
2022-11-20,Chicago,Eastern,251826
2022-11-20,Chicago,Mountain,250945
2022-11-20,Chicago,Pacific,250511
2022-11-19,Boston,Arizona,58504
2022-11-19,Boston,Central,58497
2022-11-19,Boston,Eastern,58499
2022-11-19,Boston,Mountain,58504
2022-11-19,Boston,Pacific,58512
2022-11-19,Chicago,Arizona,264237
2022-11-19,Chicago,Central,264180
2022-11-19,Chicago,Eastern,264260
2022-11-19,Chicago,Mountain,264237
2022-11-19,Chicago,Pacific,264320
2022-11-18,Boston,Arizona,61688
2022-11-18,Boston,Central,61673
2022-11-18,Boston,Eastern,61649
2022-11-18,Boston,Mountain,61688
2022-11-18,Boston,Pacific,61703
2022-11-18,Chicago,Arizona,274561
2022-11-18,Chicago,Central,274117
2022-11-18,Chicago,Eastern,273627
2022-11-18,Chicago,Mountain,274561
2022-11-18,Chicago,Pacific,275012
2022-11-17,Boston,Arizona,61678
2022-11-17,Boston,Central,61579
2022-11-17,Boston,Eastern,61487
2022-11-17,Boston,Mountain,61678
2022-11-17,Boston,Pacific,61769
2022-11-17,Chicago,Arizona,265515
2022-11-17,Chicago,Central,265192
2022-11-17,Chicago,Eastern,264883
2022-11-17,Chicago,Mountain,265515
2022-11-17,Chicago,Pacific,265802
2022-11-16,Boston,Arizona,61563
2022-11-16,Boston,Central,61603
2022-11-16,Boston,Eastern,61649
2022-11-16,Boston,Mountain,61563
2022-11-16,Boston,Pacific,61542
2022-11-16,Chicago,Arizona,260388
2022-11-16,Chicago,Central,260277
2022-11-16,Chicago,Eastern,260168
2022-11-16,Chicago,Mountain,260388
2022-11-16,Chicago,Pacific,260539
2022-11-15,Boston,Arizona,61881
2022-11-15,Boston,Central,61895
2022-11-15,Boston,Eastern,61895
2022-11-15,Boston,Mountain,61881
2022-11-15,Boston,Pacific,61845
2022-11-15,Chicago,Arizona,255685
2022-11-15,Chicago,Central,255449
2022-11-15,Chicago,Eastern,255208
2022-11-15,Chicago,Mountain,255685
2022-11-15,Chicago,Pacific,255946
2022-11-14,Boston,Arizona,59645
2022-11-14,Boston,Central,59455
2022-11-14,Boston,Eastern,59250
2022-11-14,Boston,Mountain,59645
2022-11-14,Boston,Pacific,59839
2022-11-14,Chicago,Arizona,248943
2022-11-14,Chicago,Central,248762
2022-11-14,Chicago,Eastern,248487
2022-11-14,Chicago,Mountain,248943
2022-11-14,Chicago,Pacific,248980
2022-11-13,Boston,Arizona,52921
2022-11-13,Boston,Central,52844
2022-11-13,Boston,Eastern,52795
2022-11-13,Boston,Mountain,52921
2022-11-13,Boston,Pacific,53024
2022-11-13,Chicago,Arizona,221552
2022-11-13,Chicago,Central,221282
2022-11-13,Chicago,Eastern,221031
2022-11-13,Chicago,Mountain,221552
2022-11-13,Chicago,Pacific,221895
2022-11-12,Boston,Arizona,55158
2022-11-12,Boston,Central,55375
2022-11-12,Boston,Eastern,55601
2022-11-12,Boston,Mountain,55158
2022-11-12,Boston,Pacific,54936
2022-11-12,Chicago,Arizona,227587
2022-11-12,Chicago,Central,227589
2022-11-12,Chicago,Eastern,227676
2022-11-12,Chicago,Mountain,227587
2022-11-12,Chicago,Pacific,227655
2022-11-11,Boston,Arizona,57417
2022-11-11,Boston,Central,57238
2022-11-11,Boston,Eastern,57046
2022-11-11,Boston,Mountain,57417
2022-11-11,Boston,Pacific,57592
2022-11-11,Chicago,Arizona,228729
2022-11-11,Chicago,Central,228286
